0.000000,2.160516e-05
0.010000,1.991883e-05
0.020000,5.590113e-05
0.030000,5.443826e-05
0.040000,6.700854e-05
0.050000,5.556820e-05
0.060000,9.696097e-05
0.070000,7.636637e-05
0.080000,9.004310e-05
0.090000,9.046998e-05
0.100000,5.184141e-05
0.110000,5.581457e-05
0.120000,5.638694e-05
0.130000,5.503776e-05
0.140000,2.782439e-05
0.150000,3.218813e-05
0.160000,4.396977e-05
0.170000,6.518829e-05
0.180000,5.852816e-05
0.190000,5.473930e-05
0.200000,6.597579e-05
0.210000,6.500994e-05
0.220000,5.685221e-05
0.230000,4.842422e-05
0.240000,6.230178e-05
0.250000,8.622261e-05
0.260000,6.013584e-05
0.270000,6.479400e-05
0.280000,7.222410e-05
0.290000,7.047052e-05
0.300000,1.113142e-04
0.310000,9.984497e-05
0.320000,1.265506e-04
0.330000,1.304863e-04
0.340000,3.248153e-05
0.350000,1.829719e-05
0.360000,1.784842e-05
0.370000,1.034818e-05
0.380000,7.160450e-06
0.390000,6.740616e-06
0.400000,6.827197e-06
0.410000,7.828779e-06
0.420000,3.662001e-06
0.430000,3.794455e-06
0.440000,4.150448e-06
0.450000,4.332455e-06
0.460000,4.908680e-06
0.470000,3.953239e-06
0.480000,4.372448e-06
0.490000,6.765482e-06
0.500000,2.176423e-06
0.510000,2.036219e-06
0.520000,2.040005e-06
0.530000,3.959272e-06
0.540000,3.556683e-06
0.550000,3.148561e-06
0.560000,3.045230e-06
0.570000,3.588830e-06
0.580000,3.812879e-06
0.590000,5.284591e-06
0.600000,8.383692e-06
0.610000,1.064894e-05
0.620000,3.846986e-05
0.630000,5.290019e-05
0.640000,1.035332e-04
0.650000,1.733473e-04
0.660000,1.153117e-05
0.670000,3.828243e-06
0.680000,3.643480e-06
0.690000,2.039548e-06
0.700000,1.615414e-06
0.710000,2.660535e-06
0.720000,2.387788e-06
0.730000,2.404485e-06
0.740000,2.241693e-06
0.750000,2.965033e-06
0.760000,3.351520e-06
0.770000,3.108053e-06
0.780000,4.108930e-06
0.790000,3.754532e-06
0.800000,4.272330e-06
