37.2, -33.7309
37.21, -17.2319
37.22, 10.7139
37.23, 35.2213
37.24, 37.3301
37.25, 27.0494
37.26, 25.2764
37.27, 26.0425
37.28, 13.2166
37.29, -4.52137
37.3, -15.168
37.31, -31.4449
37.32, -55.463
37.33, -60.4599
37.34, -36.6085
37.35, -4.50675
37.36, 18.8991
37.37, 30.2982
37.38, 33.3541
37.39, 36.4253
37.4, 39.4689
37.41, 32.2047
37.42, 16.2976
37.43, 9.53811
37.44, 18.4439
37.45, 27.25
37.46, 19.5964
37.47, -5.87037
37.48, -36.8881
37.49, -56.7614
37.5, -58.4808
37.51, -46.8651
37.52, -27.869
37.53, -5.75719
37.54, 10.6638
37.55, 11.9606
37.56, -0.426763
37.57, -14.9136
37.58, -18.4817
37.59, -7.4534
37.6, 6.09136
37.61, 10.2741
37.62, 12.6385
37.63, 25.6591
37.64, 39.4214
37.65, 34.5944
37.66, 14.7237
37.67, 1.69878
37.68, 9.9405
37.69, 31.8295
37.7, 44.9506
37.71, 40.3306
37.72, 26.9161
37.73, 5.81681
37.74, -22.0398
37.75, -35.0015
37.76, -20.8796
37.77, -2.61388
37.78, 1.32216
37.79, 1.54325
37.8, 0.996624
37.81, -12.7294
37.82, -34.2296
37.83, -40.6772
37.84, -21.7536
37.85, 9.83282
37.86, 37.0891
37.87, 48.9249
37.88, 39.074
37.89, 11.6208
37.9, -21.9079
37.91, -46.3265
37.92, -48.0049
37.93, -32.4016
37.94, -22.8729
37.95, -26.4626
37.96, -24.8791
37.97, -10.215
37.98, 7.28089
37.99, 25.669
38, 48.839
38.01, 61.3957
38.02, 42.5984
38.03, 4.7469
38.04, -17.9117
38.05, -13.3692
38.06, -1.73475
38.07, -2.99192
38.08, -13.1911
38.09, -18.9409
38.1, -20.8908
38.11, -29.9956
38.12, -39.3528
38.13, -28.4555
38.14, -3.66745
38.15, 6.59765
38.16, 1.79557
38.17, 10.9125
38.18, 37.5942
38.19, 50.8395
38.2, 37.024
38.21, 15.7474
38.22, 4.94465
38.23, 2.71672
38.24, -2.90803
38.25, -20.2322
38.26, -42.8045
38.27, -56.0089
38.28, -54.7804
38.29, -42.8498
38.3, -20.502
38.31, 13.1531
38.32, 46.4462
38.33, 63.9092
38.34, 66.6697
38.35, 59.8063
38.36, 39.7492
38.37, 12.8028
