0.000348,0.022272,0.061409,-0.119283
0.001249,0.012153,0.058097,-0.128412
0.001841,0.001166,0.049545,-0.117284
0.002171,-0.007648,0.036386,-0.091743
0.002361,-0.012341,0.022467,-0.057790
0.002562,-0.012447,0.009899,-0.021294
0.002760,-0.009537,-0.000336,0.011756
0.002955,-0.005925,-0.008252,0.035046
0.003303,-0.002867,-0.014645,0.047107
0.003742,-0.001346,-0.020518,0.050778
0.003926,-0.002109,-0.028300,0.047564
0.003619,-0.004701,-0.039367,0.037520
0.002893,-0.008304,-0.051781,0.021042
0.001989,-0.013039,-0.061003,-0.000899
0.001190,-0.018932,-0.065697,-0.024762
0.000635,-0.024728,-0.065730,-0.044097
0.000427,-0.029499,-0.058062,-0.055216
0.000788,-0.032405,-0.045878,-0.057468
0.001563,-0.031155,-0.038841,-0.051653
0.002274,-0.024741,-0.043294,-0.041561
0.002635,-0.015725,-0.054871,-0.028366
0.002488,-0.007882,-0.062418,-0.010786
0.001851,-0.003756,-0.063537,0.008417
0.000891,-0.003622,-0.064066,0.025077
-0.000245,-0.005917,-0.066982,0.037722
-0.001312,-0.008043,-0.069011,0.047374
-0.002137,-0.007936,-0.064075,0.054997
-0.002691,-0.004735,-0.052428,0.059051
-0.002948,0.001566,-0.036363,0.055449
-0.003036,0.009499,-0.016423,0.041342
-0.003148,0.017761,0.002515,0.020505
-0.003391,0.025220,0.019297,0.003071
-0.003812,0.030379,0.035160,-0.005681
-0.004379,0.032998,0.045655,-0.010802
-0.004949,0.033767,0.048369,-0.014285
-0.005291,0.032906,0.043749,-0.014026
-0.005234,0.030312,0.033078,-0.013962
-0.004840,0.026084,0.018938,-0.017085
-0.004276,0.020560,0.001297,-0.018366
-0.003612,0.014164,-0.016533,-0.010212
-0.002925,0.007565,-0.027988,0.005876
-0.002364,0.002521,-0.032071,0.022460
-0.002025,0.000755,-0.027533,0.036254
-0.001798,0.002098,-0.012535,0.044667
-0.001514,0.005351,0.007879,0.048238
-0.001265,0.008929,0.027974,0.049635
-0.001109,0.010177,0.045164,0.048715
-0.001018,0.006841,0.055400,0.049324
-0.001081,-0.001426,0.056909,0.057602
-0.001314,-0.013258,0.053359,0.072605
-0.001677,-0.025926,0.047337,0.086777
-0.002045,-0.036574,0.037693,0.092387
-0.002302,-0.043344,0.021720,0.084940
-0.002431,-0.044838,-0.002948,0.063904
-0.002272,-0.042022,-0.034611,0.031738
-0.001574,-0.038698,-0.064085,-0.001862
-0.000325,-0.037446,-0.083640,-0.023006
0.001071,-0.038328,-0.089877,-0.029960
0.002180,-0.039517,-0.082402,-0.027294
0.002827,-0.039827,-0.066761,-0.020621
0.003032,-0.039606,-0.049207,-0.015229
0.002991,-0.037738,-0.038161,-0.005252
0.002900,-0.032852,-0.033047,0.014241
0.002848,-0.026165,-0.024452,0.039660
0.002867,-0.018712,-0.014105,0.066591
0.002998,-0.009361,-0.002712,0.093560
0.003177,0.000833,0.015383,0.117451
0.003206,0.008734,0.033127,0.130139
0.003003,0.013442,0.042428,0.126598
0.002744,0.016077,0.043711,0.106217
0.002716,0.017974,0.039700,0.068474
0.003063,0.019265,0.037146,0.016530
0.003705,0.019415,0.041300,-0.038193
0.004415,0.019190,0.052514,-0.080774
0.004949,0.019471,0.063543,-0.102734
0.005150,0.020100,0.069727,-0.101734
0.005029,0.020337,0.076393,-0.078204
0.004745,0.019222,0.085589,-0.040518
0.004452,0.016538,0.094449,-0.000585
0.004265,0.013152,0.100874,0.033498
0.004098,0.009833,0.103493,0.056993
0.003675,0.007219,0.100399,0.071254
0.002819,0.006284,0.090161,0.080205
0.001544,0.006627,0.074746,0.080660
0.000100,0.007530,0.058052,0.069887
-0.001279,0.009378,0.044347,0.052075
-0.002471,0.012080,0.037642,0.027543
-0.003329,0.015309,0.037924,-0.006663
-0.003896,0.018967,0.041602,-0.048301
-0.004411,0.022370,0.043584,-0.091492
-0.004966,0.024687,0.037904,-0.129866
-0.005481,0.025250,0.020523,-0.158547
-0.005957,0.023662,-0.007168,-0.174892
-0.006485,0.020053,-0.037809,-0.174585
-0.006983,0.014163,-0.064463,-0.155192
-0.007106,0.006331,-0.083003,-0.118752
-0.006814,-0.001785,-0.090750,-0.067422
-0.006469,-0.008273,-0.089373,-0.006895
-0.006091,-0.011679,-0.082841,0.051803
-0.005584,-0.012063,-0.074397,0.097384
-0.004970,-0.009926,-0.065638,0.121439
-0.004002,-0.006406,-0.053031,0.121517
-0.002611,-0.003498,-0.033523,0.100700
-0.001196,-0.002479,-0.010696,0.063403
-0.000163,-0.004012,0.009989,0.015625
0.000320,-0.007472,0.024295,-0.035005
0.000268,-0.011484,0.029466,-0.081162
-0.000074,-0.015057,0.025967,-0.119925
-0.000322,-0.016578,0.017452,-0.151951
-0.000153,-0.015110,0.006604,-0.176327
0.000388,-0.012228,-0.005884,-0.191210
0.000992,-0.009637,-0.018371,-0.192182
0.001535,-0.007604,-0.028642,-0.174781
0.002050,-0.005290,-0.035146,-0.142987
0.002540,-0.001229,-0.036983,-0.103767
0.002970,0.005401,-0.034881,-0.058290
0.003214,0.013950,-0.031282,-0.006509
0.003124,0.022731,-0.027843,0.046591
0.002743,0.029674,-0.024769,0.090843
0.002228,0.033094,-0.021096,0.115363
0.001627,0.032844,-0.014440,0.112535
0.001014,0.029449,-0.005487,0.083366
0.000636,0.023384,0.001938,0.039395
0.000611,0.016385,0.004558,-0.004862
0.000880,0.010471,-0.001790,-0.036967
0.001500,0.006737,-0.018191,-0.047398
0.002277,0.005627,-0.039291,-0.034412
0.002874,0.006488,-0.058282,-0.006850
0.003030,0.008170,-0.068985,0.023081
0.002698,0.009057,-0.068976,0.047771
0.002326,0.007753,-0.064154,0.065728
0.002026,0.003696,-0.060204,0.079319
0.001773,-0.003579,-0.058066,0.090775
0.001665,-0.012837,-0.058578,0.099728
0.001416,-0.021216,-0.058572,0.105311
0.000946,-0.026240,-0.050352,0.104901
0.000529,-0.027208,-0.029665,0.095405
0.000376,-0.025709,-0.000244,0.079272
0.000593,-0.024188,0.028001,0.061360
0.001069,-0.024183,0.045353,0.044600
0.001423,-0.025258,0.049395,0.032463
0.001441,-0.026203,0.042405,0.027794
0.001186,-0.026245,0.028122,0.029335
0.000895,-0.024610,0.013153,0.035428
0.000805,-0.021066,0.001445,0.044560
0.000903,-0.016936,-0.006554,0.054582
0.001118,-0.012940,-0.009961,0.063913
0.001296,-0.007936,-0.008343,0.068887
0.001400,-0.001584,-0.003023,0.065298
0.001554,0.005586,0.004854,0.051706
0.001602,0.012759,0.014527,0.028463
0.001285,0.018583,0.022155,-0.002207
0.000654,0.021797,0.021845,-0.032968
-0.000128,0.021707,0.012826,-0.055921
-0.000971,0.017999,-0.000108,-0.067762
-0.001499,0.011802,-0.013514,-0.066805
-0.001552,0.006229,-0.024614,-0.054928
-0.001350,0.003793,-0.029969,-0.037025
-0.001057,0.005344,-0.026860,-0.019468
-0.000928,0.009619,-0.017766,-0.009897
-0.000959,0.013800,-0.007698,-0.011649
-0.000938,0.014739,0.004063,-0.024482
-0.000882,0.009771,0.016240,-0.044275
-0.000884,-0.000558,0.020946,-0.063606
-0.000796,-0.012288,0.009727,-0.076491
-0.000330,-0.020999,-0.016344,-0.080628
0.000364,-0.025049,-0.043234,-0.077065
0.000974,-0.025615,-0.060299,-0.066554
0.001285,-0.023567,-0.067291,-0.055971
0.001324,-0.019760,-0.065260,-0.055760
0.001425,-0.015808,-0.062470,-0.065540
0.001500,-0.013602,-0.066771,-0.077583
0.001343,-0.014452,-0.067808,-0.088242
0.001138,-0.016270,-0.056601,-0.093986
0.001066,-0.015516,-0.037418,-0.090710
0.001147,-0.011857,-0.012133,-0.081330
0.001313,-0.006415,0.018550,-0.068160
0.001405,0.000376,0.044358,-0.046941
0.001209,0.006781,0.055446,-0.014888
0.000829,0.010685,0.054042,0.022104
0.000453,0.012027,0.048219,0.054973
-0.000029,0.011858,0.038312,0.077668
-0.000410,0.011643,0.022508,0.086453
-0.000477,0.013143,0.010763,0.078340
-0.000483,0.016480,0.008943,0.054009
-0.000654,0.019862,0.014172,0.018781
-0.001096,0.021231,0.028309,-0.018674
-0.001796,0.018833,0.048771,-0.046319
-0.002528,0.012227,0.066453,-0.058505
-0.002988,0.003934,0.074841,-0.057108
-0.003171,-0.002492,0.070173,-0.038084
-0.003211,-0.005352,0.054628,0.002233
-0.002981,-0.004437,0.034667,0.052603
-0.002708,-0.000522,0.016069,0.097752
-0.002753,0.004738,0.001471,0.129460
-0.002749,0.009001,-0.006666,0.143626
-0.002367,0.009874,-0.003358,0.138830
-0.001842,0.006801,0.007114,0.116751
-0.001450,0.001849,0.015319,0.081911
-0.001157,-0.001991,0.021153,0.039814
-0.000875,-0.003072,0.030132,-0.000637
-0.000857,-0.001592,0.041362,-0.026424
-0.001250,0.001680,0.049648,-0.030342
-0.001764,0.005564,0.054298,-0.016402
-0.002007,0.007444,0.053930,0.003989
-0.001868,0.004999,0.048336,0.021420
-0.001377,-0.001078,0.045092,0.032966
-0.000515,-0.008211,0.048232,0.037648
0.000593,-0.014053,0.050745,0.035034
0.001567,-0.016759,0.043700,0.027462
0.002197,-0.015916,0.027307,0.019478
0.002635,-0.012964,0.010004,0.013212
0.002893,-0.010378,-0.005300,0.008599
0.002568,-0.009338,-0.018310,0.006246
0.001238,-0.008592,-0.021703,0.004283
-0.000710,-0.007504,-0.011446,-0.002401
-0.002450,-0.006442,0.005337,-0.015924
-0.003605,-0.004322,0.018353,-0.030370
-0.004154,0.000028,0.020887,-0.037817
-0.004172,0.005500,0.011413,-0.038534
-0.003728,0.011062,-0.006694,-0.034321
-0.002940,0.017030,-0.025350,-0.024354
-0.002105,0.023217,-0.038928,-0.013549
-0.001144,0.028686,-0.051024,-0.007068
0.000231,0.032526,-0.061163,-0.005630
0.001686,0.033888,-0.065565,-0.007763
0.002890,0.032043,-0.065796,-0.010198
0.003829,0.027779,-0.060476,-0.011770
0.004537,0.023292,-0.045771,-0.013148
0.005321,0.019789,-0.025009,-0.015237
0.006214,0.018072,-0.006921,-0.017672
0.006739,0.020314,0.004384,-0.019974
0.006874,0.027678,0.008411,-0.020139
0.008091,0.038681,0.006694,-0.015704
0.015740,0.050588,-0.000479,-0.011443
0.042743,0.060230,-0.010360,-0.010439
0.110080,0.065353,-0.011628,-0.008591
0.237724,0.067162,0.002356,-0.005285
0.423954,0.069759,0.025000,-0.006282
0.622582,0.077029,0.042471,-0.016383
0.740791,0.090206,0.047963,-0.032165
0.674847,0.106534,0.044840,-0.045803
0.371698,0.119557,0.038712,-0.052782
-0.118026,0.121692,0.037731,-0.051852
-0.635952,0.106895,0.049094,-0.043782
-0.978368,0.070457,0.072825,-0.028144
-1.000000,0.005312,0.104430,-0.005270
-0.699479,-0.100141,0.136391,0.018344
-0.223292,-0.255334,0.159052,0.033042
0.216691,-0.456137,0.164693,0.030872
0.451913,-0.678132,0.149783,0.014108
0.424385,-0.876641,0.112948,-0.004936
0.187056,-0.998038,0.055452,-0.018572
-0.138729,-1.000000,-0.015261,-0.023172
-0.414954,-0.866063,-0.088440,-0.010598
-0.532718,-0.611503,-0.154695,0.023677
-0.447483,-0.277846,-0.203960,0.073125
-0.193635,0.081910,-0.224198,0.126919
0.133511,0.414882,-0.207206,0.175595
0.419719,0.676920,-0.153069,0.205491
