-8.477042, -6.104727, -0.488119, -2.785355, 164.315491
0.451072, -12.324321, 12.968006, 12.326178, 186.392410
8.459520, -16.186670, 5.412154, 27.028841, 193.965195
9.513172, -18.682669, -3.679379, 32.517441, 184.641968
4.026045, -18.703016, 10.068747, 24.105389, 161.983383
-2.376991, -13.395079, 8.018334, 5.448279, 133.359497
-6.784542, -1.973624, -2.802227, -13.581611, 107.535118
-6.990458, 11.645124, 2.572968, -22.696505, 90.983017
-2.997584, 21.166224, 4.352933, -17.836426, 84.826859
4.843005, 22.649948, 6.078583, -4.291353, 85.725075
13.039511, 16.205530, 4.793543, 7.873464, 89.327484
16.250599, 5.359038, -2.238072, 11.240700, 93.013603
13.270636, -4.248427, 5.690711, 5.447888, 96.802628
4.438398, -7.968557, 0.933070, -3.446094, 101.788712
-3.589161, -5.618945, -14.887095, -8.453509, 107.852646
-4.557555, -0.904777, -3.221221, -7.048615, 113.118645
-1.523558, 2.212313, 0.436002, -2.215702, 114.141380
1.217410, 1.527287, -12.714305, 1.017567, 107.413589
3.636012, -2.709811, -9.996789, 0.030466, 92.021942
8.116151, -8.136708, -7.138155, -4.024613, 70.075645
12.701474, -11.658352, -6.145256, -8.139361, 45.416317
14.236503, -10.999520, -1.309440, -9.974703, 22.454212
12.840780, -6.312449, 1.221820, -8.643669, 5.140594
9.250951, 0.494372, 3.526275, -4.056781, -3.951644
4.022862, 7.115639, 0.473250, 3.873257, -4.317046
-2.436302, 10.833694, -3.550287, 14.693870, 2.387801
-8.186574, 9.211423, 0.798262, 25.014227, 12.284750
-10.099761, 2.121606, 7.515737, 28.313206, 20.403316
-7.912390, -7.127697, 1.759509, 19.236521, 22.491804
-5.664279, -13.820004, -4.141829, -1.232135, 16.424782
-6.113662, -15.216702, 2.050064, -24.520679, 3.106332
-7.943057, -12.367429, 1.596269, -38.456451, -13.913589
-7.081986, -8.885172, -2.575988, -34.810036, -29.636032
-2.174863, -7.542945, 6.767648, -16.476618, -40.245419
3.618559, -8.191101, 17.624422, 4.135821, -45.135834
6.893311, -7.750910, 1.433025, 15.142346, -46.482277
6.430530, -2.930791, -20.537443, 13.115932, -47.437908
4.989850, 6.011886, -13.267345, 3.654914, -50.179001
3.504172, 14.941129, -6.280470, -4.379568, -55.467682
0.416059, 18.540627, -9.376754, -5.434577, -63.232803
-3.943661, 13.910711, -2.855035, 0.219068, -73.088707
-7.153020, 2.900525, -1.449440, 8.030900, -84.095810
