0.000000,1.214067e-06
0.010000,2.430379e-06
0.020000,8.604557e-06
0.030000,4.137211e-07
0.040000,4.824397e-09
0.050000,1.468622e-09
0.060000,1.743103e-10
0.070000,3.007775e-10
0.080000,1.692928e-10
0.090000,1.876160e-10
0.100000,2.767744e-10
0.110000,2.376634e-10
0.120000,6.570312e-10
0.130000,3.956588e-10
0.140000,6.696719e-10
0.150000,2.721692e-10
0.160000,4.303446e-10
0.170000,1.814882e-10
0.180000,1.244785e-09
0.190000,6.579831e-10
0.200000,1.152266e-09
0.210000,6.616352e-10
0.220000,5.782774e-10
0.230000,3.253242e-10
0.240000,6.505034e-10
0.250000,3.739790e-10
0.260000,1.719342e-09
0.270000,1.021778e-09
0.280000,2.537734e-09
0.290000,1.524825e-09
0.300000,7.096089e-10
0.310000,4.463726e-10
0.320000,1.115129e-09
0.330000,7.892529e-10
0.340000,6.709098e-09
0.350000,5.394131e-09
0.360000,1.447561e-08
0.370000,1.265303e-08
0.380000,1.683145e-08
0.390000,1.229763e-08
0.400000,2.776906e-08
0.410000,2.054886e-08
0.420000,1.142427e-07
0.430000,7.224635e-08
0.440000,1.245885e-07
0.450000,7.967330e-08
0.460000,3.517643e-08
0.470000,2.274825e-08
0.480000,3.449027e-08
0.490000,2.516527e-08
0.500000,2.393505e-08
0.510000,1.533816e-08
0.520000,2.694541e-08
0.530000,1.378985e-08
0.540000,2.137448e-08
0.550000,1.451914e-08
0.560000,4.288333e-08
0.570000,3.509280e-08
0.580000,1.215305e-07
0.590000,1.389650e-07
0.600000,3.920015e-07
0.610000,4.700632e-07
0.620000,3.281392e-07
0.630000,3.460008e-07
0.640000,9.415134e-07
0.650000,1.413051e-06
0.660000,3.655082e-07
0.670000,3.424603e-07
0.680000,8.819096e-07
0.690000,9.026978e-07
0.700000,9.714253e-07
0.710000,9.297913e-07
0.720000,2.878285e-06
0.730000,2.977756e-06
0.740000,2.931210e-06
0.750000,1.543862e-06
0.760000,3.739024e-06
0.770000,3.171219e-06
0.780000,3.192655e-06
0.790000,2.986385e-06
0.800000,2.727029e-06
0.810000,1.861537e-06
0.820000,1.713702e-06
0.830000,6.485225e-07
0.840000,3.730924e-07
0.850000,1.131292e-07
0.860000,4.693679e-08
0.870000,9.477708e-09
0.880000,9.885247e-09
0.890000,5.329396e-09
0.900000,3.932342e-09
0.910000,6.535981e-09
0.920000,2.639094e-08
0.930000,2.616745e-08
0.940000,3.608705e-06
0.950000,3.113696e-06
0.960000,3.480269e-06
0.970000,3.233615e-06
0.980000,4.055030e-06
0.990000,3.235984e-06
1.000000,3.353745e-06
1.010000,2.529208e-06
1.020000,3.692698e-06
1.030000,3.365128e-06
1.040000,4.992141e-06
1.050000,3.237586e-06
1.060000,3.177983e-06
1.070000,2.046435e-06
1.080000,1.918768e-06
1.090000,1.076566e-06
1.100000,1.130685e-06
1.110000,9.604622e-07
1.120000,1.150726e-06
1.130000,1.020610e-06
1.140000,2.300423e-06
1.150000,2.038158e-06
1.160000,2.416374e-06
1.170000,1.944590e-06
1.180000,3.007681e-06
1.190000,2.808927e-06
1.200000,4.584335e-06
1.210000,3.169357e-06
1.220000,3.469532e-06
1.230000,2.325645e-06
1.240000,2.218274e-06
1.250000,1.255089e-06
1.260000,1.231589e-06
1.270000,1.039002e-06
1.280000,1.236463e-06
1.290000,1.077329e-06
1.300000,1.661521e-06
1.310000,1.317847e-06
1.320000,1.535425e-06
1.330000,1.131020e-06
1.340000,1.774991e-06
1.350000,1.590919e-06
1.360000,2.713562e-06
1.370000,1.860318e-06
1.380000,2.216786e-06
1.390000,1.565403e-06
1.400000,1.678799e-06
1.410000,1.016828e-06
1.420000,1.095432e-06
1.430000,9.819842e-07
1.440000,1.272208e-06
1.450000,1.181248e-06
1.460000,2.095459e-06
1.470000,1.797590e-06
1.480000,2.222588e-06
1.490000,1.801234e-06
1.500000,2.997481e-06
1.510000,2.875407e-06
1.520000,4.841439e-06
1.530000,3.415055e-06
1.540000,3.896555e-06
1.550000,2.743780e-06
1.560000,2.853645e-06
1.570000,1.742204e-06
1.580000,1.721915e-06
1.590000,1.547638e-06
1.600000,2.000441e-06
1.610000,1.966104e-06
1.620000,2.414179e-06
1.630000,1.982598e-06
1.640000,2.505544e-06
1.650000,2.038826e-06
1.660000,3.493140e-06
1.670000,3.500714e-06
1.680000,5.960270e-06
1.690000,4.442617e-06
1.700000,4.993903e-06
1.710000,3.630542e-06
1.720000,4.010162e-06
1.730000,2.560078e-06
1.740000,3.140269e-06
1.750000,2.913327e-06
1.760000,3.624913e-06
1.770000,3.609759e-06
1.780000,7.130324e-06
1.790000,6.595998e-06
1.800000,7.238894e-06
1.810000,6.207725e-06
1.820000,9.452512e-06
1.830000,9.187047e-06
1.840000,1.266032e-05
1.850000,9.223751e-06
1.860000,9.278079e-06
1.870000,6.581991e-06
1.880000,6.167622e-06
1.890000,3.757548e-06
1.900000,3.889865e-06
1.910000,3.339479e-06
1.920000,3.765031e-06
1.930000,3.531907e-06
1.940000,7.514240e-06
1.950000,7.250937e-06
1.960000,7.771035e-06
1.970000,6.463752e-06
1.980000,8.433080e-06
1.990000,8.423828e-06
2.000000,1.281527e-05
2.010000,9.626608e-06
2.020000,1.042560e-05
2.030000,7.766530e-06
2.040000,7.550710e-06
2.050000,4.767880e-06
2.060000,4.815175e-06
2.070000,4.307657e-06
2.080000,5.026974e-06
2.090000,4.826549e-06
2.100000,1.756801e-05
2.110000,2.059942e-05
2.120000,2.201156e-05
2.130000,2.048400e-05
2.140000,2.503055e-05
2.150000,2.677865e-05
2.160000,3.864183e-05
2.170000,3.352203e-05
2.180000,4.021466e-05
2.190000,3.621401e-05
2.200000,3.674161e-05
2.210000,2.784751e-05
2.220000,2.801244e-05
2.230000,2.640942e-05
2.240000,2.938475e-05
2.250000,2.983786e-05
2.260000,1.285530e-04
2.270000,1.744334e-04
2.280000,1.579204e-04
2.290000,1.528268e-04
2.300000,1.510116e-04
2.310000,1.705020e-04
