3.52, 169.0, 1930.0, -88.0
3.53, -22.0, 1321.0, -14.0
3.54, -155.0, 610.0, 139.0
3.55, -278.0, 26.0, 208.0
3.56, -425.0, -273.0, 101.0
3.57, -499.0, -334.0, -20.0
3.58, -394.0, -419.0, -166.0
3.59, -143.0, -417.0, -350.0
3.6, 42.0, -296.0, -452.0
3.61, 150.0, -259.0, -517.0
3.62, 342.0, -417.0, -424.0
3.63, 475.0, -656.0, -240.0
3.64, 423.0, -746.0, -181.0
3.65, 227.0, -668.0, -77.0
3.66, -13.0, -554.0, 27.0
3.67, -176.0, -421.0, -32.0
3.68, -353.0, -202.0, -200.0
3.69, -569.0, 29.0, -384.0
3.7, -646.0, 154.0, -441.0
3.71, -515.0, 73.0, -262.0
3.72, -330.0, -154.0, 94.0
3.73, -262.0, -397.0, 360.0
3.74, -292.0, -568.0, 433.0
3.75, -253.0, -572.0, 406.0
3.76, -171.0, -408.0, 332.0
3.77, -276.0, -126.0, 245.0
3.78, -420.0, 123.0, 129.0
3.79, -389.0, 301.0, 38.0
3.8, -316.0, 375.0, -60.0
3.81, -246.0, 300.0, -169.0
3.82, -77.0, 122.0, -241.0
3.83, 130.0, -128.0, -328.0
3.84, 239.0, -245.0, -381.0
3.85, 273.0, -217.0, -501.0
3.86, 299.0, -78.0, -605.0
3.87, 345.0, 155.0, -458.0
3.88, 362.0, 319.0, -219.0
3.89, 336.0, 446.0, -97.0
3.9, 358.0, 443.0, -112.0
3.91, 348.0, 358.0, -62.0
3.92, 280.0, 251.0, 66.0
3.93, 213.0, 3.0, 134.0
3.94, 154.0, -170.0, 223.0
3.95, 37.0, -170.0, 242.0
3.96, -159.0, -79.0, 100.0
3.97, -259.0, -75.0, -149.0
3.98, -249.0, -263.0, -413.0
3.99, -212.0, -456.0, -529.0
4.0, -232.0, -585.0, -478.0
4.01, -301.0, -550.0, -379.0
4.02, -288.0, -287.0, -205.0
4.03, -231.0, 26.0, -9.0
4.04, -207.0, 253.0, 28.0
4.05, -288.0, 369.0, 93.0
4.06, -363.0, 358.0, 109.0
4.07, -323.0, 283.0, -73.0
4.08, -293.0, 178.0, -158.0
4.09, -322.0, 28.0, -144.0
4.1, -298.0, -54.0, -58.0
4.11, -133.0, -92.0, 79.0
4.12, -51.0, -33.0, 203.0
4.13, -46.0, 145.0, 280.0
4.14, 32.0, 250.0, 272.0
4.15, 54.0, 282.0, 219.0
4.16, 125.0, 258.0, 167.0
4.17, 214.0, 261.0, 189.0
4.18, 188.0, 254.0, 111.0
4.19, 139.0, 164.0, -11.0
4.2, 112.0, 30.0, -64.0
4.21, 183.0, -182.0, -78.0
4.22, 200.0, -346.0, 28.0
4.23, 35.0, -420.0, 47.0
4.24, -126.0, -411.0, -50.0
4.25, -237.0, -334.0, -257.0
4.26, -293.0, -287.0, -451.0
4.27, -273.0, -225.0, -377.0
4.28, -180.0, -191.0, -276.0
4.29, -10.0, -159.0, -123.0
4.3, 86.0, -28.0, 79.0
4.31, 89.0, 113.0, 27.0
4.32, 82.0, 202.0, -66.0
4.33, 17.0, 191.0, -122.0
4.34, -52.0, 81.0, -139.0
4.35, -119.0, -47.0, -70.0
4.36, -220.0, -93.0, -154.0
4.37, -259.0, 19.0, -204.0
4.38, -281.0, 139.0, -232.0
4.39, -332.0, 185.0, -350.0
4.4, -292.0, 200.0, -294.0
4.41, -178.0, 133.0, -289.0
4.42, -76.0, 9.0, -381.0
4.43, -1.0, -160.0, -462.0
4.44, 72.0, -344.0, -640.0
4.45, 111.0, -505.0, -666.0
4.46, 45.0, -672.0, -495.0
4.47, -11.0, -751.0, -287.0
4.48, 25.0, -707.0, -61.0
4.49, -8.0, -533.0, 80.0
4.5, -155.0, -224.0, 85.0
4.51, -183.0, 80.0, 22.0
4.52, -125.0, 338.0, 45.0
4.53, -174.0, 451.0, 213.0
4.54, -207.0, 392.0, 337.0
4.55, -148.0, 295.0, 310.0
4.56, -90.0, 197.0, 223.0
4.57, -70.0, 201.0, 167.0
4.58, -10.0, 209.0, 148.0
4.59, 114.0, 135.0, 135.0
4.6, 201.0, 103.0, 130.0
4.61, 254.0, 55.0, 37.0
4.62, 291.0, 24.0, -171.0
4.63, 250.0, 18.0, -257.0
4.64, 90.0, -11.0, -158.0
4.65, -86.0, -20.0, -77.0
4.66, -190.0, -9.0, 1.0
4.67, -287.0, 95.0, 98.0
4.68, -356.0, 197.0, 21.0
