0.002574,0.000543,0.001793,0.039112,-0.015692,0.018890,-0.034514,-0.011532,0.033176,0.094512,-0.011287,0.102703
0.001698,0.000136,0.001638,0.076591,-0.032492,0.037588,-0.023636,-0.047979,0.039634,0.089820,-0.085999,0.084241
0.000661,-0.000636,0.001096,0.118571,-0.053478,0.056760,0.004791,-0.060405,-0.009944,0.072347,-0.133776,0.043544
-0.000232,-0.000678,0.000594,0.144242,-0.067121,0.066899,0.037798,-0.055828,-0.018693,0.044085,-0.143334,-0.014868
-0.001066,0.000193,-0.000359,0.139366,-0.063332,0.063079,0.044022,-0.043800,0.018701,0.010285,-0.118964,-0.081423
-0.001913,0.001288,-0.001195,0.110582,-0.042761,0.050024,0.034757,-0.026041,0.043509,-0.023106,-0.077742,-0.145461
-0.002197,0.002054,-0.001440,0.075324,-0.016629,0.038278,0.017060,-0.019129,0.018093,-0.052123,-0.041811,-0.198607
-0.001625,0.002093,-0.001267,0.045696,-0.000653,0.032476,0.010561,-0.000294,-0.008071,-0.076135,-0.028326,-0.236243
-0.000803,0.001453,-0.000568,0.022156,-0.002401,0.028396,0.019388,0.021932,0.020331,-0.097262,-0.041577,-0.256770
0.000458,0.000540,0.000441,-0.006544,-0.012115,0.017205,-0.000620,0.012795,0.058249,-0.117893,-0.071700,-0.259663
0.002699,-0.000567,0.001099,-0.051168,-0.012207,-0.005056,-0.018146,-0.004747,0.042343,-0.138135,-0.100910,-0.244204
0.004547,-0.001249,0.001482,-0.112669,0.008571,-0.033964,-0.008316,-0.012874,-0.014907,-0.155058,-0.113003,-0.210022
0.004717,-0.000980,0.001697,-0.184733,0.047914,-0.063801,0.000018,-0.009584,-0.034693,-0.163852,-0.100579,-0.158786
0.003613,-0.000709,0.001382,-0.224707,0.077056,-0.075391,0.008857,0.001282,0.024515,-0.159827,-0.067254,-0.095282
0.001642,-0.000929,0.000730,-0.163909,0.052645,-0.042853,0.009127,0.004676,0.082690,-0.139989,-0.024427,-0.026805
-0.000513,-0.001204,0.000211,-0.027875,-0.024726,0.014254,-0.002005,0.001276,0.043861,-0.103766,0.014780,0.038773
-0.001675,-0.001553,0.000306,0.056169,-0.093846,0.039749,-0.014625,0.001523,-0.036165,-0.053366,0.040910,0.094811
-0.001625,-0.001970,0.001105,0.036730,-0.097559,0.012832,-0.012901,-0.000097,-0.048936,0.006067,0.051289,0.136907
-0.000703,-0.002028,0.001848,-0.024816,-0.034366,-0.037410,0.018646,-0.009581,0.012215,0.066939,0.050074,0.163396
0.000533,-0.001357,0.001738,-0.092672,0.056085,-0.074221,0.046051,-0.011304,0.046923,0.120381,0.045129,0.175475
0.001084,-0.000289,0.001168,-0.162250,0.123325,-0.083975,0.038369,-0.011906,-0.025813,0.157674,0.043056,0.176347
0.000736,0.000310,0.001147,-0.185522,0.119738,-0.077757,0.009992,-0.013700,-0.108678,0.171847,0.045159,0.169796
0.000310,0.000484,0.001227,-0.137852,0.045890,-0.070987,-0.006441,0.001168,-0.081313,0.159258,0.046996,0.159375
0.000383,0.000557,0.000688,-0.061584,-0.029238,-0.057315,-0.003426,0.011388,0.013704,0.121013,0.041752,0.147933
0.000604,0.000312,0.000177,0.016886,-0.059540,-0.020650,-0.003065,0.019780,0.042313,0.063919,0.024861,0.137163
0.000421,0.000501,0.000406,0.082488,-0.060142,0.021421,-0.015145,0.048200,-0.030440,0.000205,-0.002746,0.126802
0.000016,0.001569,0.001377,0.096473,-0.043975,0.038723,-0.024920,0.058786,-0.084770,-0.054404,-0.034135,0.113818
-0.000049,0.002723,0.002334,0.066515,-0.017652,0.037596,-0.017827,0.031924,-0.037432,-0.084613,-0.058938,0.093107
-0.000018,0.003521,0.002324,0.038678,-0.000502,0.032372,-0.009825,0.007847,0.037477,-0.080808,-0.067118,0.059968
-0.000673,0.003486,0.001225,0.021195,-0.004968,0.022326,-0.005900,0.004982,0.032729,-0.043366,-0.052098,0.013019
-0.001805,0.002713,-0.000378,0.005852,-0.019187,0.008473,0.003829,0.000238,-0.014211,0.016190,-0.012930,-0.044525
-0.002524,0.002136,-0.001581,-0.001624,-0.030125,-0.005729,0.014788,-0.004938,-0.021164,0.077950,0.044358,-0.105893
-0.002341,0.001775,-0.001860,-0.013037,-0.034757,-0.013629,0.024448,0.005008,0.013916,0.119893,0.107631,-0.162960
-0.001400,0.001275,-0.001403,-0.052705,-0.011629,-0.019186,0.023634,0.009394,0.034174,0.125894,0.163152,-0.208109
-0.000256,0.000775,-0.000317,-0.101741,0.034778,-0.030473,0.016551,0.003293,-0.010535,0.091740,0.201077,-0.234840
0.000406,0.000574,0.000682,-0.117235,0.073264,-0.043259,-0.000283,0.009880,-0.051904,0.026586,0.218371,-0.238122
0.000083,0.000808,0.000878,-0.089968,0.097447,-0.052234,-0.038348,0.017934,-0.013950,-0.050350,0.218076,-0.215553
-0.000841,0.000807,0.000877,-0.019551,0.088840,-0.042146,-0.055937,0.008605,0.065194,-0.116495,0.206350,-0.168957
-0.001486,0.000070,0.000534,0.081538,0.037777,-0.011717,-0.027903,-0.005694,0.084436,-0.153298,0.189156,-0.105182
-0.001706,-0.000794,-0.000674,0.149345,-0.017226,0.013357,0.007599,-0.003334,0.031023,-0.151666,0.169553,-0.035310
-0.001833,-0.001087,-0.001676,0.138664,-0.028183,0.018852,0.022703,0.016484,0.014189,-0.114034,0.146282,0.027709
-0.001640,-0.000552,-0.001380,0.076649,0.008130,0.001424,0.013486,0.021501,0.051213,-0.052795,0.114358,0.072490
-0.000677,0.000152,-0.000212,0.007882,0.045548,-0.023673,-0.014199,0.006645,0.052232,0.014395,0.067948,0.092670
0.000580,-0.000059,0.000519,-0.037987,0.054357,-0.027457,-0.025380,-0.001568,-0.000705,0.070341,0.004412,0.089099
0.001224,-0.000997,0.000656,-0.054532,0.034576,-0.017294,0.005460,-0.008943,-0.037638,0.102602,-0.073322,0.069580
0.001132,-0.001571,0.001118,-0.057813,-0.010317,-0.016384,0.042274,-0.014135,-0.022539,0.105775,-0.157154,0.045828
0.000615,-0.001400,0.001909,-0.041747,-0.075454,-0.010002,0.046795,-0.009078,0.020475,0.081889,-0.235457,0.029008
-0.000196,-0.001098,0.002119,0.000237,-0.133140,0.018675,0.037954,-0.010085,0.033405,0.039347,-0.295832,0.025934
-0.001341,-0.001213,0.001091,0.030810,-0.148970,0.051855,0.038010,-0.005698,-0.009638,-0.009259,-0.328562,0.037331
-0.002320,-0.001674,-0.000102,0.039299,-0.132478,0.072535,0.032292,0.015103,-0.042855,-0.050442,-0.329219,0.058469
-0.002396,-0.002039,-0.000006,0.056754,-0.094994,0.068412,0.012132,0.026168,-0.018812,-0.073431,-0.299348,0.081958
-0.002056,-0.001993,0.000755,0.066391,-0.039634,0.035326,0.000014,0.017551,0.019952,-0.073359,-0.245270,0.101363
-0.001696,-0.001711,0.001509,0.033635,0.010782,0.001806,-0.008635,0.011141,0.007536,-0.052910,-0.175902,0.113177
-0.000725,-0.001216,0.002166,-0.009250,0.046122,-0.012183,-0.025443,0.017243,-0.040114,-0.021033,-0.100941,0.115959
0.000815,-0.000608,0.002187,-0.018086,0.067110,-0.014554,-0.023893,0.006867,-0.053419,0.011066,-0.030353,0.107974
0.002058,-0.000194,0.001348,-0.017153,0.075800,-0.004904,-0.020483,-0.025277,-0.020793,0.034455,0.025885,0.085942
0.002064,0.000110,-0.000129,-0.038927,0.072783,0.017227,-0.041152,-0.041781,0.004026,0.044921,0.058833,0.046338
0.000766,0.000018,-0.001294,-0.046838,0.054221,0.036011,-0.049890,-0.044929,-0.018223,0.042809,0.063325,-0.010847
-0.000855,-0.000648,-0.001382,-0.012446,0.023603,0.037716,-0.023982,-0.049212,-0.043443,0.031070,0.041511,-0.078120
-0.002084,-0.001120,-0.000803,0.023141,-0.001921,0.021887,0.004753,-0.048446,-0.001611,0.012990,0.004157,-0.139772
-0.002676,-0.000940,0.000073,0.035127,-0.004812,-0.001144,0.013306,-0.029501,0.072135,-0.009052,-0.032059,-0.176170
-0.002572,-0.000465,0.001221,0.037853,0.005518,-0.023075,0.013845,0.022098,0.057167,-0.033291,-0.050658,-0.171896
-0.001951,0.000185,0.002043,0.032254,0.009790,-0.030161,-0.009041,0.060534,-0.041438,-0.057101,-0.041588,-0.123360
-0.000790,0.001136,0.001768,0.023464,0.001359,-0.004469,-0.049259,0.048107,-0.091773,-0.075747,-0.004514,-0.041103
0.000820,0.001999,0.000716,0.023521,-0.014985,0.029400,-0.060034,0.013432,-0.035139,-0.082780,0.052029,0.054726
0.002311,0.002324,-0.000315,0.022409,-0.030181,0.035520,-0.064792,-0.020616,0.044375,-0.072526,0.114870,0.142402
0.003172,0.002250,-0.000903,0.023900,-0.042046,0.026293,-0.081569,-0.023413,0.042619,-0.043675,0.170805,0.205085
0.003077,0.002118,-0.000767,0.047176,-0.048471,0.025344,-0.059494,0.011031,0.004516,-0.001997,0.209434,0.233831
0.002059,0.001695,-0.000711,0.068987,-0.050471,0.031680,-0.002195,0.024034,0.024607,0.039927,0.224538,0.226963
0.000870,0.000523,-0.001487,0.067378,-0.059056,0.039713,0.038104,-0.004131,0.071749,0.066904,0.214916,0.187285
0.000105,-0.000986,-0.002303,0.058425,-0.071916,0.051136,0.062498,-0.030776,0.051234,0.067809,0.185019,0.119807
-0.000251,-0.002317,-0.002826,0.037925,-0.055967,0.055563,0.085618,-0.044615,-0.032305,0.041857,0.144752,0.031927
-0.000319,-0.003198,-0.003120,-0.010165,-0.001157,0.045762,0.090037,-0.044105,-0.069529,0.000497,0.106542,-0.064967
-0.000424,-0.002830,-0.002604,-0.075839,0.053014,0.027664,0.067934,-0.011380,0.007684,-0.037106,0.079746,-0.155586
-0.000619,-0.001505,-0.001479,-0.113639,0.068589,0.001221,0.029011,0.018723,0.105928,-0.052558,0.066075,-0.222996
-0.000430,-0.000258,-0.000528,-0.074341,0.033914,-0.023706,0.002803,0.014016,0.080667,-0.036852,0.059175,-0.253213
0.000072,0.000815,0.000230,0.005004,-0.019351,-0.043587,-0.006893,0.005881,-0.023442,0.005162,0.048558,-0.241074
0.000112,0.001559,0.000574,0.040353,-0.044371,-0.058143,-0.032321,0.022346,-0.067255,0.057430,0.025189,-0.193608
-0.000341,0.001861,0.000028,0.024252,-0.020486,-0.052764,-0.049901,0.039580,-0.021575,0.100815,-0.014519,-0.128013
-0.000125,0.001588,-0.000883,-0.010011,0.046680,-0.046728,-0.031193,0.023744,0.010091,0.122054,-0.067381,-0.064851
0.001102,0.000777,-0.001451,-0.046715,0.105844,-0.057779,-0.004275,-0.000586,-0.061558,0.119011,-0.124655,-0.020193
0.002191,0.000112,-0.001797,-0.050626,0.106484,-0.057114,0.014328,-0.003074,-0.146769,0.099739,-0.174948,-0.000490
0.002458,-0.000350,-0.001830,-0.019703,0.055624,-0.041122,0.033414,-0.001274,-0.139367,0.076460,-0.208021,-0.001711
0.002342,-0.000519,-0.000699,-0.010140,-0.006643,-0.036523,0.050896,0.003475,-0.067470,0.058401,-0.218950,-0.012607
0.001955,-0.000125,0.000668,-0.022623,-0.033757,-0.039677,0.042790,0.020446,-0.011271,0.047333,-0.210200,-0.020478
0.000793,0.000109,0.000563,-0.023747,-0.017712,-0.032537,0.004691,0.025852,-0.007519,0.037732,-0.189994,-0.016618
-0.001149,-0.000330,-0.000344,-0.021925,-0.000161,-0.014354,-0.023330,0.008852,0.002204,0.021125,-0.167795,0.001211
-0.002921,-0.000709,-0.000976,-0.028245,0.005268,-0.003370,-0.009588,-0.012587,0.069382,-0.007893,-0.148914,0.029955
-0.003096,-0.000202,-0.001318,-0.042045,0.010252,-0.019112,0.024225,-0.030013,0.108924,-0.047500,-0.131758,0.064489
-0.001279,0.000701,-0.001644,-0.059056,0.018364,-0.052628,0.026085,-0.031106,0.049872,-0.088892,-0.110119,0.100213
0.001416,0.000923,-0.001775,-0.060608,0.040231,-0.064768,-0.009062,0.006457,-0.017282,-0.120831,-0.078250,0.133229
0.003478,0.000246,-0.001297,-0.036597,0.055549,-0.024666,-0.028267,0.053429,-0.008418,-0.135573,-0.035230,0.158722
0.003968,-0.000970,-0.000925,-0.028666,0.048802,0.031471,-0.003630,0.041284,0.029308,-0.132427,0.013291,0.169872
0.002699,-0.001992,-0.001150,-0.058885,0.036528,0.044926,0.028613,-0.021553,0.011252,-0.116983,0.057269,0.159104
0.000004,-0.001921,-0.001229,-0.058187,0.023858,0.017093,0.038185,-0.051151,-0.045287,-0.096712,0.087525,0.121144
-0.002823,-0.000854,-0.001180,-0.006563,0.016095,-0.005520,0.039783,-0.024919,-0.053247,-0.076155,0.101286,0.056789
-0.004443,0.000331,-0.001682,0.021654,0.013901,0.026492,0.030200,0.000348,0.002988,-0.054763,0.104607,-0.024681
-0.004399,0.001038,-0.002235,0.022568,0.019488,0.085967,0.001388,0.012533,0.043370,-0.028428,0.109807,-0.106777
-0.002650,0.001553,-0.002049,0.048832,0.021762,0.100166,-0.026403,0.024862,-0.000233,0.006431,0.128571,-0.170582
-0.000094,0.002398,-0.001449,0.080092,0.003366,0.071295,-0.032550,-0.001107,-0.061049,0.049239,0.163807,-0.201551
0.002106,0.002849,-0.000505,0.081966,-0.022305,0.052917,-0.004466,-0.041032,-0.046689,0.094149,0.206044,-0.194946
0.003461,0.002223,0.001100,0.067990,-0.037966,0.074962,0.038209,-0.036895,0.018605,0.131648,0.237260,-0.156810
0.003519,0.001226,0.002290,0.044307,-0.031305,0.100444,0.046894,-0.019245,0.037861,0.152507,0.239702,-0.100406
0.002187,0.000436,0.002149,0.036854,-0.027461,0.091371,0.024120,-0.013876,-0.026735,0.151995,0.205093,-0.040235
0.000193,-0.000330,0.001159,0.093969,-0.061773,0.074012,0.020559,-0.005237,-0.073336,0.131656,0.138819,0.013204
-0.001582,-0.000973,-0.000040,0.166112,-0.113349,0.061259,0.022500,0.008118,-0.020462,0.098048,0.057125,0.055576
-0.002779,-0.001269,-0.000258,0.163192,-0.154309,0.040963,-0.006384,0.011186,0.070093,0.059442,-0.020402,0.087512
-0.002880,-0.001420,0.000983,0.104510,-0.159829,0.004580,-0.034007,0.006414,0.101633,0.022542,-0.079245,0.111682
-0.001651,-0.001317,0.002407,0.038980,-0.104447,-0.048752,-0.051538,0.005400,0.061278,-0.009031,-0.114767,0.130153
-0.000220,-0.000734,0.003139,-0.026887,-0.007687,-0.094764,-0.091276,-0.008801,0.018943,-0.034529,-0.131645,0.142962
0.000688,0.000415,0.003344,-0.076733,0.083168,-0.124963,-0.121792,-0.025617,0.022004,-0.054857,-0.139422,0.148234
0.001229,0.001739,0.003314,-0.095167,0.120893,-0.142529,-0.086318,0.001174,0.015809,-0.071139,-0.146201,0.143962
0.001579,0.002180,0.002964,-0.078866,0.087134,-0.126270,0.004218,0.057549,-0.045430,-0.083841,-0.153624,0.130137
0.001820,0.001754,0.002542,-0.019582,0.016326,-0.064256,0.090406,0.071583,-0.079986,-0.092888,-0.156476,0.108687
0.001725,0.000905,0.002350,0.060473,-0.047345,0.019205,0.117199,0.012590,-0.037981,-0.098431,-0.146968,0.081008
0.001209,-0.000427,0.001847,0.091334,-0.074768,0.069073,0.088524,-0.072700,0.022804,-0.101199,-0.120578,0.045974
0.000177,-0.001587,0.001053,0.050554,-0.044048,0.045240,0.050041,-0.110476,0.037717,-0.101899,-0.079856,0.001029
-0.000959,-0.002034,0.000192,0.001198,0.042175,-0.026297,0.015413,-0.065613,-0.013994,-0.100270,-0.033825,-0.054161
-0.001431,-0.001929,-0.000891,-0.007089,0.133620,-0.081495,-0.000849,0.019930,-0.037635,-0.094721,0.007167,-0.114307
-0.001193,-0.001418,-0.001799,-0.003543,0.167482,-0.102962,0.011865,0.052982,0.065243,-0.082956,0.037803,-0.168036
-0.000686,-0.000636,-0.002191,-0.039929,0.121678,-0.117627,0.011108,0.014596,0.188151,-0.063419,0.060172,-0.201767
-0.000452,0.000115,-0.001799,-0.071510,0.022693,-0.107879,-0.025903,-0.006620,0.158966,-0.037035,0.080077,-0.206222
-0.000050,0.000202,-0.000702,-0.029708,-0.070458,-0.050323,-0.062732,0.028442,0.009812,-0.008096,0.100683,-0.181319
0.001221,-0.000245,0.000763,0.024761,-0.132643,0.016216,-0.056021,0.072132,-0.112968,0.016640,0.118901,-0.136431
0.002509,-0.000239,0.002264,0.003005,-0.156697,0.052331,0.001206,0.092876,-0.141253,0.030461,0.126877,-0.085874
0.002739,0.000067,0.003013,-0.065411,-0.116013,0.060123,0.055706,0.086930,-0.117933,0.029839,0.116997,-0.042345
0.001683,-0.000106,0.002757,-0.103857,-0.033324,0.066605,0.048859,0.058387,-0.119153,0.016735,0.086997,-0.012068
-0.000401,-0.000706,0.001467,-0.102734,0.036344,0.082195,-0.019022,0.023720,-0.116239,-0.001061,0.042141,0.006052
-0.002576,-0.001541,-0.000274,-0.078797,0.054285,0.080161,-0.106181,-0.007351,-0.031206,-0.012442,-0.006834,0.017401
-0.003714,-0.002486,-0.000872,-0.036119,0.022207,0.043908,-0.147188,-0.035910,0.097096,-0.007955,-0.048829,0.026929
-0.003451,-0.003029,0.000053,0.032338,-0.023082,0.002756,-0.096212,-0.059293,0.107838,0.015386,-0.077748,0.035889
-0.002335,-0.002717,0.001419,0.119627,-0.056445,-0.011216,0.021911,-0.069910,-0.019707,0.051998,-0.094898,0.042246
-0.000612,-0.001680,0.002244,0.145765,-0.063690,-0.006251,0.123527,-0.058445,-0.086527,0.089586,-0.106911,0.044343
0.001608,-0.000692,0.002271,0.087652,-0.036626,0.004520,0.136611,-0.019214,-0.012211,0.114311,-0.120634,0.044646
0.002911,-0.000266,0.001627,0.038885,0.035217,0.008274,0.065018,0.035750,0.064270,0.116624,-0.138152,0.049783
0.002482,-0.000262,0.000733,0.024366,0.107389,-0.005831,-0.025083,0.055511,0.029172,0.094967,-0.154805,0.066134
0.000615,-0.000918,-0.000105,-0.018268,0.115468,-0.033316,-0.056784,0.007037,-0.054315,0.056076,-0.161023,0.094156
-0.003295,-0.001786,-0.001099,-0.079498,0.098054,-0.078623,-0.027774,-0.055347,-0.050668,0.011987,-0.146882,0.125817
-0.010901,-0.000899,-0.002867,-0.086119,0.074115,-0.106539,-0.017785,-0.076591,0.054989,-0.024695,-0.107065,0.147118
-0.025085,0.002475,-0.006477,-0.061280,0.018764,-0.069728,-0.032611,-0.073037,0.103423,-0.045084,-0.043423,0.144342
-0.044296,0.006308,-0.011620,-0.070698,-0.033617,0.003767,0.009961,-0.055504,-0.003359,-0.046258,0.036014,0.110800
-0.056007,0.007316,-0.015351,-0.089159,-0.061501,0.054704,0.086754,0.001839,-0.096886,-0.030995,0.120123,0.051109
-0.046232,0.004213,-0.014887,-0.076767,-0.060485,0.051965,0.090229,0.095238,-0.017787,-0.005656,0.198200,-0.019705
-0.013774,-0.000371,-0.010697,-0.035316,-0.025376,0.025769,0.000551,0.172718,0.106709,0.022650,0.262354,-0.082575
0.028904,-0.003831,-0.004460,0.000366,0.022853,0.018534,-0.115696,0.156374,0.068900,0.048151,0.307005,-0.122316
0.064369,-0.007216,0.005036,-0.022703,0.062334,0.016548,-0.163164,0.024086,-0.077594,0.067064,0.326854,-0.133152
0.081277,-0.012317,0.018781,-0.086288,0.074851,0.005671,-0.099292,-0.127117,-0.126490,0.077421,0.316263,-0.119448
0.076271,-0.017440,0.031280,-0.091925,0.047498,0.004759,0.014094,-0.185426,-0.057445,0.078702,0.271385,-0.091701
0.053347,-0.017771,0.035997,-0.014725,-0.013243,0.028963,0.083570,-0.112704,-0.012645,0.071694,0.193480,-0.060802
0.030352,-0.009171,0.035624,0.054906,-0.073478,0.051049,0.071089,0.024171,-0.050259,0.058339,0.090649,-0.033695
0.018867,0.007768,0.035498,0.078922,-0.089254,0.036348,0.018674,0.111335,-0.049471,0.041453,-0.022898,-0.012042
0.010399,0.025356,0.031830,0.101192,-0.053911,0.006199,-0.035465,0.122848,0.063649,0.024486,-0.129221,0.006224
0.004023,0.033877,0.018695,0.105631,-0.003931,-0.010036,-0.074778,0.069200,0.158407,0.010998,-0.210949,0.024446
-0.005301,0.031289,-0.004710,0.052238,0.036463,-0.002009,-0.058196,-0.027096,0.125987,0.003883,-0.256823,0.045140
-0.031440,0.022155,-0.036742,0.006236,0.071024,0.031509,0.006605,-0.073040,0.031389,0.004492,-0.265011,0.068716
-0.046842,0.009920,-0.067931,0.020440,0.085149,0.058919,0.052001,-0.027181,-0.030206,0.011645,-0.242868,0.093328
-0.028951,-0.001402,-0.086911,0.021212,0.046715,0.058160,0.055911,0.032047,-0.022827,0.021185,-0.204221,0.115092
-0.013964,-0.008627,-0.091192,-0.009585,-0.029718,0.050250,0.061732,0.017727,0.016295,0.026590,-0.164584,0.128931
-0.006779,-0.015080,-0.073873,0.000231,-0.066137,0.045871,0.084614,-0.060103,0.003184,0.020324,-0.134819,0.130145
0.022225,-0.021232,-0.030679,0.029219,-0.017557,0.019557,0.072413,-0.105299,-0.020799,-0.003746,-0.116228,0.115569
0.042339,-0.018830,0.017504,0.033489,0.046906,-0.017957,-0.003736,-0.049876,0.053618,-0.047452,-0.100775,0.084274
0.021955,-0.007565,0.047676,0.057456,0.049856,-0.018655,-0.089665,0.043121,0.197361,-0.106517,-0.076631,0.038409
-0.003476,-0.002239,0.064062,0.091046,0.024558,0.011744,-0.111139,0.032781,0.255236,-0.170571,-0.035829,-0.016013
-0.014852,-0.006435,0.076691,0.052864,0.041824,0.031919,-0.044346,-0.077841,0.141414,-0.225369,0.020734,-0.069740
-0.038196,-0.004725,0.072680,-0.027181,0.106627,0.020751,0.049483,-0.125750,-0.053030,-0.256800,0.084090,-0.112674
-0.068185,0.005410,0.044495,-0.055119,0.147170,-0.003835,0.068614,-0.035893,-0.212342,-0.255117,0.142375,-0.136959
-0.071073,0.010503,0.019636,-0.042979,0.107503,-0.005378,0.021122,0.102529,-0.276504,-0.217752,0.185796,-0.139772
-0.049672,0.008876,0.013170,-0.029330,0.012454,0.017865,0.005741,0.156048,-0.238881,-0.150043,0.208813,-0.124553
-0.024900,0.006453,0.003324,0.013494,-0.091218,0.046191,0.025196,0.093962,-0.139259,-0.063741,0.210017,-0.099598
0.006284,0.000198,-0.011289,0.093642,-0.160586,0.070751,0.013445,0.004165,-0.025346,0.026080,0.191051,-0.074390
0.032197,-0.005429,-0.014531,0.159648,-0.167791,0.085901,-0.029049,-0.063355,0.067257,0.104441,0.155653,-0.055495
0.033652,-0.003953,-0.019676,0.157828,-0.114822,0.080276,-0.071913,-0.100360,0.129100,0.159299,0.109422,-0.043948
0.035845,-0.008096,-0.030717,0.074145,-0.027397,0.058623,-0.098983,-0.066018,0.147104,0.183737,0.059371,-0.035225
0.044110,-0.017266,-0.025155,-0.067650,0.047838,0.035777,-0.088032,0.030169,0.117674,0.177525,0.012016,-0.022278
0.023681,-0.014033,-0.009513,-0.196482,0.083579,0.011755,-0.042892,0.098210,0.073668,0.147124,-0.028876,-0.000101
-0.014346,-0.002473,-0.002852,-0.226843,0.090959,-0.016422,0.000184,0.076483,0.052139,0.103991,-0.063083,0.031086
-0.039657,0.006712,0.001974,-0.156475,0.078104,-0.059703,0.025239,0.012261,0.008409,0.061387,-0.092663,0.065604
-0.057394,0.014198,0.004852,-0.060938,0.040804,-0.109779,0.046911,-0.023420,-0.081958,0.030448,-0.119546,0.095023
-0.055250,0.012905,-0.004245,-0.001968,0.007869,-0.128953,0.058049,-0.028535,-0.114996,0.017041,-0.143510,0.112176
-0.012333,-0.002459,-0.013197,0.015511,-0.000035,-0.101252,0.036348,-0.018386,-0.025059,0.020386,-0.161395,0.113492
